"ELEMENT_GLOBAL_ID","SUBNATION_ID","D_CURR_PRESENCE_ABSENCE_ID","D_DIST_CONFIDENCE_ID"
684819,6,1,1
689159,52,1,1
689793,7,1,1
820818,39,1,1
687063,14,1,1
685335,11,1,1
898967,7,1,1
821785,48,3,5
827848,39,1,1
685498,34,1,1
829158,39,1,1
690048,14,1,1
690048,50,1,1
689739,29,1,1
689739,57,1,1
833201,2,1,1
833201,32,1,1
833202,23,1,1
833205,379,1,1
833205,51,1,1
833206,383,1,1
833207,51,1,1
833208,76,1,1
833221,67,1,1
833222,381,1,1
833223,39,1,1
833223,40,1,1
833224,48,1,1
833233,67,1,1
833234,44,1,1
833235,7,1,1
833239,40,1,1
833240,19,1,1
833240,32,1,1
833241,19,1,1
833241,25,1,1
833241,43,1,1
833241,58,1,1
833243,23,1,1
833244,2,1,1
833244,4,1,1
833244,14,1,1
1225711,52,1,1
1085055,18,1,1
833247,7,1,1
833247,18,1,1
833247,40,3,5
833247,44,1,1
833252,39,1,1
833268,45,1,1
833268,47,1,1
833268,53,1,1
833273,63,1,1
833273,24,1,1
833273,28,1,1
833273,32,1,1
833273,43,1,1
833273,58,1,1
833275,4,1,1
833275,14,1,1
833275,17,1,1
833275,25,1,1
833275,50,1,1
833283,14,1,1
833283,22,1,1
833283,42,1,1
834051,24,1,1
834051,26,1,1
834051,41,1,1
787687,45,1,1
835742,60,1,1
835742,49,1,1
835780,93,1,1
835780,56,1,1
835853,19,1,1
835853,20,1,1
835853,29,1,1
835853,42,1,1
835887,8,1,1
835887,33,1,1
835887,39,1,1
835887,51,1,1
835887,379,1,1
835900,39,1,1
835969,4,1,1
836005,45,1,1
836005,50,1,1
797769,58,1,1
685512,8,1,1
686528,53,1,1
686528,48,3,5
889966,12,1,1
836597,43,1,1
836663,8,1,1
836663,49,1,1
836760,11,1,1
836760,37,1,1
836760,38,1,1
836772,63,1,1
836772,53,1,1
836882,22,1,1
836882,58,1,1
836901,18,1,1
836901,40,1,1
836901,56,1,1
836926,6,1,1
836926,36,1,1
836926,39,1,1
836936,51,1,1
836944,8,1,1
836944,52,1,1
836994,4,1,1
836994,48,1,1
836994,51,1,1
837011,23,1,1
837011,48,1,1
837087,67,1,1
837100,25,1,1
837100,47,1,1
837113,2,1,1
837113,14,1,1
1159099,48,1,1
837138,4,1,1
837180,24,1,1
837180,48,1,1
1353056,20,1,1
1353056,24,1,1
1353056,29,1,1
1353056,32,1,1
1353056,41,1,1
1353056,49,1,1
837334,8,1,1
837581,39,1,1
837727,80,1,1
837727,381,1,1
837743,379,1,1
837771,85,1,1
837771,379,1,1
838088,16,1,1
839432,11,1,1
839432,19,1,1
839432,22,1,1
839432,37,1,1
839432,47,1,1
839432,53,1,1
839432,68,1,1
684309,39,1,1
840534,6,1,1
840541,6,1,1
840541,377,3,5
840571,6,1,1
840584,6,1,1
840590,6,1,1
840590,7,1,1
840595,6,1,1
840602,6,1,1
840605,7,1,1
840605,40,1,1
841144,40,1,1
688880,40,1,1
841935,2,1,1
841993,24,1,1
841993,38,1,1
841993,45,1,1
842023,19,1,1
842023,20,1,1
842023,22,1,1
842025,17,1,1
842025,42,1,1
848769,33,1,1
848810,18,1,1
848810,56,1,1
848817,44,1,1
848817,51,1,1
848817,52,1,1
848848,39,1,1
848848,40,1,1
848848,51,1,1
848848,56,1,1
848861,8,1,1
848861,40,1,1
848861,59,1,1
849107,7,1,1
849107,51,1,1
849107,56,1,1
849192,62,1,1
849192,67,1,1
849252,8,1,1
849252,56,1,1
849293,36,1,1
849293,49,1,1
849329,4,1,1
849329,23,1,1
849347,23,1,1
849347,30,1,1
856597,34,1,1
856597,50,1,1
856641,35,1,1
856661,56,1,1
856669,1,1,1
856669,44,1,1
856688,56,1,1
856737,381,1,1
856737,39,1,1
856737,51,1,1
856756,36,1,1
683942,52,1,1
685581,6,1,1
857077,17,1,1
857077,36,1,1
857091,60,1,1
857091,2,1,1
857091,10,3,5
857091,23,1,1
857091,41,1,1
857091,51,1,1
857182,33,1,1
857208,1,1,1
857208,7,1,1
857208,44,1,1
857274,33,1,1
857292,8,1,1
857292,49,1,1
857308,6,1,1
857308,52,1,1
857308,82,1,1
857017,17,1,1
857017,42,1,1
857546,40,1,1
857549,40,1,1
857556,6,1,1
857556,7,1,1
857621,63,1,1
857688,25,1,1
857688,91,1,1
857866,7,1,1
857869,40,1,1
683663,18,1,1
683476,51,1,1
860460,47,1,1
860460,63,1,1
860460,68,1,1
860460,92,1,1
860460,82,1,1
860545,16,1,1
860663,377,1,1
860669,44,1,1
860679,16,1,1
861494,14,1,1
860809,1,1,1
860839,61,1,1
860745,67,1,1
868474,16,1,1
868495,16,1,1
868513,16,1,1
868669,16,1,1
871088,32,1,1
871156,25,1,1
871156,38,1,1
685237,2,1,1
874085,44,1,1
877317,35,1,1
877318,24,1,1
877318,37,1,1
877318,55,1,1
877321,19,1,1
877321,30,1,1
877393,25,1,1
877393,47,1,1
877393,53,1,1
877393,68,3,5
877394,34,1,1
877394,82,1,1
877423,50,1,1
685156,24,1,1
685156,25,1,1
685156,55,1,1
878882,40,1,1
878915,22,1,1
884494,38,1,1
884494,53,1,1
688932,25,1,1
683781,48,1,1
688227,56,1,1
942427,56,1,1
942426,44,1,1
942424,44,1,1
979423,56,1,1
979454,56,1,1
942443,44,1,1
683421,44,1,1
942442,56,1,1
942444,56,1,1
684904,44,1,1
979478,56,1,1
979517,56,1,1
979545,56,1,1
942423,56,1,1
942447,61,1,1
942453,61,1,1
942420,7,3,5
942420,44,1,1
942454,44,1,1
979436,56,1,1
887297,20,1,1
887297,30,1,1
887421,34,1,1
887421,43,3,5
887421,50,1,1
887482,16,1,1
887515,16,1,1
889709,41,1,1
890136,57,1,1
894143,36,1,1
894161,67,1,1
894161,17,1,1
894161,41,1,1
894161,43,1,1
894270,227,1,1
895820,36,1,1
898959,12,1,1
1239403,7,1,1
898986,32,1,1
898992,44,1,1
898992,56,1,1
898999,8,1,1
899006,61,3,5
899030,40,1,1
899040,34,1,1
899040,37,1,1
899040,53,1,1
899067,34,1,1
899078,41,1,1
899078,55,1,1
899082,9,1,1
899082,26,1,1
899096,33,1,1
899108,69,1,1
899109,61,3,5
899120,14,1,1
899173,7,1,1
899179,48,1,1
899206,52,1,1
899235,47,3,5
899237,37,1,1
899239,39,1,1
899245,58,1,1
899252,2,1,1
899252,14,1,1
899253,2,1,1
899253,14,1,1
899253,34,1,1
899255,51,1,1
899290,379,1,1
899291,6,1,1
899294,76,1,1
899303,8,1,1
899306,6,1,1
899315,76,1,1
899316,2,1,1
899317,82,1,1
899317,83,3,5
899321,7,1,1
899321,39,1,1
899321,40,3,5
899338,51,1,1
899350,19,1,1
899351,50,1,1
899351,55,1,1
899352,10,1,1
899352,22,1,1
899353,25,1,1
899354,24,1,1
899354,25,1,1
899354,36,1,1
899354,55,1,1
899354,57,1,1
899354,58,1,1
899355,4,1,1
899355,12,1,1
899355,14,1,1
899355,25,1,1
899355,32,1,1
899368,39,1,1
899371,43,1,1
899389,48,1,1
899389,50,1,1
899389,53,1,1
899390,7,3,5
1233786,43,1,1
899397,20,3,5
899398,2,3,5
899400,23,1,1
899402,6,1,1
899402,40,1,1
899403,40,1,1
899403,377,3,5
899406,6,1,1
899409,69,3,5
899420,55,1,1
899425,38,1,1
899426,41,1,1
899426,45,1,1
899428,42,1,1
899435,45,1,1
899446,4,1,1
899475,7,1,1
899482,14,1,1
899483,22,1,1
899484,63,1,1
899513,20,1,1
899513,42,1,1
899514,22,1,1
899518,48,1,1
899528,14,1,1
899536,12,1,1
899536,22,1,1
899553,22,1,1
899554,4,1,1
899554,19,1,1
899637,26,1,1
899637,69,3,5
899668,1,1,1
899669,61,1,1
899675,33,1,1
899678,7,1,1
899679,7,1,1
899684,25,1,1
899684,58,1,1
899697,11,1,1
899697,34,1,1
899697,53,1,1
899697,66,3,5
899725,7,1,1
899727,7,1,1
899746,42,1,1
899749,38,1,1
899763,22,1,1
899764,43,1,1
899766,24,1,1
899766,69,3,5
1238789,7,1,1
1238789,44,1,1
1238789,56,1,1
1238789,61,3,5
899781,56,1,1
1270956,8,1,1
899792,40,1,1
899804,52,1,1
899847,34,1,1
899848,7,1,1
899851,39,1,1
899851,40,1,1
899852,18,1,1
899852,39,1,1
899852,52,1,1
899883,60,1,1
899884,8,1,1
899884,61,1,1
899889,62,1,1
899890,29,1,1
899891,62,1,1
899896,69,1,1
899939,26,1,1
899967,377,3,5
899968,7,1,1
899986,26,1,1
899987,8,1,1
899991,1,1,1
899999,56,1,1
899999,60,1,1
900021,56,1,1
900027,44,1,1
900031,21,1,1
900031,36,1,1
900033,49,1,1
900039,18,1,1
900039,56,1,1
900040,18,1,1
900040,56,1,1
900052,51,1,1
900053,39,1,1
900054,41,1,1
900058,29,1,1
900058,67,1,1
900068,11,1,1
900068,45,1,1
900069,36,1,1
900070,29,1,1
900075,7,1,1
900075,40,1,1
900077,40,3,5
900096,30,1,1
900097,4,1,1
900107,67,1,1
900109,51,1,1
902171,2,1,1
903096,28,1,1
903096,67,1,1
904997,40,1,1
907223,41,1,1
907223,67,1,1
931839,30,1,1
931839,43,1,1
931839,51,1,1
931848,41,1,1
932963,44,1,1
933357,51,1,1
933791,9,1,1
933817,9,3,5
933817,41,1,1
933859,53,1,1
933911,67,3,5
934804,11,1,1
934804,63,1,1
934838,377,3,5
941848,39,1,1
941848,52,1,1
942436,44,1,1
942464,56,1,1
942471,56,3,2
942475,56,1,1
942476,61,3,5
942478,61,1,1
942479,1,1,1
943359,29,1,1
946825,14,1,1
947953,59,1,1
950084,38,1,1
952013,57,1,1
952808,38,1,1
955170,70,1,1
689766,44,1,1
683171,56,1,1
687553,33,1,1
688402,39,1,1
686920,59,1,1
683703,44,1,1
683487,39,1,1
687699,44,1,1
687699,59,1,1
687252,8,1,1
689293,59,1,1
689293,8,1,1
687613,8,1,1
683616,18,1,1
686031,18,1,1
686378,44,1,1
686160,18,1,1
686160,40,1,1
686288,8,1,1
684494,8,1,1
687121,35,1,1
687121,60,1,1
683532,6,1,1
688717,33,1,1
685876,39,1,1
686763,43,3,5
684368,6,1,1
684647,44,1,1
684647,56,1,1
687328,8,1,1
686379,8,1,1
686718,6,1,1
686289,56,1,1
686289,18,1,1
689250,18,3,5
687240,59,1,1
689245,52,1,1
685690,8,1,1
685892,7,1,1
685322,33,1,1
685322,60,1,1
688059,6,1,1
688059,80,1,1
683535,60,1,1
686648,51,1,1
685994,8,1,1
685994,44,1,1
685994,18,1,1
686654,8,1,1
688267,6,1,1
684844,18,1,1
686448,8,1,1
686448,61,3,5
689456,44,1,1
685901,7,3,5
687589,39,1,1
683654,1,1,1
686732,18,1,1
685716,7,1,1
687560,18,1,1
687560,44,1,1
687560,59,3,5
687847,8,1,1
683439,52,1,1
689329,33,1,1
689329,56,1,1
684007,44,1,1
684007,7,3,5
683215,61,3,5
683215,18,1,1
689570,44,1,1
685073,6,1,1
686260,18,1,1
686260,40,1,1
686260,52,1,1
687100,39,1,1
687862,52,1,1
688471,52,1,1
683551,52,1,1
683474,18,1,1
683474,59,1,1
688662,18,1,1
686231,8,1,1
686231,33,1,1
683328,61,3,5
683428,18,1,1
685547,44,1,1
685547,8,1,1
686541,39,1,1
686693,52,1,1
687769,7,3,5
685548,44,1,1
688546,8,1,1
688546,52,1,1
686433,59,3,2
689303,40,1,1
686088,18,3,5
686091,40,1,1
685311,8,1,1
684028,8,1,1
689674,18,1,1
685567,8,1,1
685567,18,1,1
683074,44,1,1
686047,18,1,1
687084,8,1,1
688791,44,1,1
683431,8,1,1
684720,59,1,1
687021,44,1,1
684433,7,3,5
684434,6,1,1
684434,8,1,1
684434,40,1,1
686436,60,3,5
686436,61,3,5
689024,44,1,1
688549,33,1,1
688549,18,1,1
687562,44,1,1
687562,59,1,1
687562,18,1,1
683310,33,1,1
683310,8,1,1
685191,56,1,1
686124,8,1,1
686124,51,1,1
687363,6,3,5
689470,33,1,1
688043,8,1,1
688043,21,1,1
686809,33,1,1
686809,49,1,1
690053,36,1,1
1315503,44,1,1
685465,39,1,1
687917,18,1,1
686585,61,3,5
683643,33,1,1
687417,36,1,1
1315502,44,1,1
1315502,56,1,1
689474,40,1,1
686833,59,1,1
686833,40,1,1
686959,33,1,1
685654,40,1,1
686264,8,1,1
686264,18,1,1
689987,33,1,1
683130,18,1,1
688397,61,3,5
684959,44,1,1
684959,7,1,1
684524,7,1,1
687473,39,3,5
683739,33,1,1
689201,60,1,1
689201,36,1,1
686380,8,1,1
683180,39,1,1
683180,43,1,1
688383,6,1,1
687035,21,1,1
687035,43,1,1
684654,56,1,1
687955,6,3,5
687955,39,1,1
686880,33,1,1
686880,18,1,1
684930,18,1,1
688463,8,1,1
688658,33,1,1
686800,56,1,1
687939,33,1,1
684616,18,1,1
687300,51,3,5
684625,18,1,1
688477,8,1,1
688477,33,1,1
685050,56,1,1
689081,18,1,1
689081,56,1,1
683381,18,1,1
683381,52,1,1
686456,56,1,1
687607,33,1,1
687724,36,1,1
688909,59,1,1
685209,33,1,1
685209,52,1,1
683090,33,1,1
689599,8,1,1
687344,18,1,1
683238,44,1,1
687671,379,1,1
689262,40,1,1
689262,52,1,1
689505,43,1,1
685086,8,1,1
685306,6,1,1
683375,18,3,5
683375,8,1,1
683375,59,3,5
683068,40,3,5
684179,8,1,1
686676,56,1,1
687802,52,1,1
684508,56,1,1
685626,56,1,1
686153,18,1,1
686376,8,1,1
686376,52,1,1
686154,6,3,5
686154,8,1,1
688644,56,1,1
688116,39,1,1
688116,52,1,1
688116,59,1,1
688117,44,1,1
687206,7,3,5
683940,33,1,1
683940,40,1,1
684872,18,1,1
683185,59,1,1
689423,61,3,5
689965,61,1,1
689965,18,1,1
689965,59,1,1
688769,8,1,1
683733,40,1,1
683565,6,1,1
688694,52,1,1
684490,59,1,1
688919,33,1,1
688919,59,3,2
688838,33,1,1
686724,52,1,1
684740,18,1,1
688491,33,1,1
687592,8,1,1
683989,33,1,1
688676,60,1,1
687437,33,1,1
688677,7,3,5
684713,8,1,1
684714,18,1,1
686728,18,1,1
688808,61,1,1
685841,8,1,1
689465,8,1,1
688738,33,1,1
688738,59,1,1
686367,59,1,1
684334,18,1,1
689550,7,1,1
688118,39,1,1
687403,33,1,1
687403,59,1,1
685110,56,1,1
683097,59,1,1
684975,56,1,1
688246,29,1,1
683991,60,1,1
684864,35,1,1
685070,17,1,1
685919,70,1,1
685805,33,1,1
687439,8,1,1
686729,42,1,1
688809,20,1,1
686363,4,1,1
686363,19,1,1
686363,21,1,1
683631,19,1,1
683631,49,1,1
683631,53,3,5
683631,21,1,1
684689,17,1,1
684689,29,1,1
686547,51,1,1
689464,33,1,1
688739,36,1,1
687703,43,1,1
687703,51,1,1
686314,51,1,1
738044,59,1,1
757446,18,3,5
685111,4,1,1
685111,21,1,1
683094,70,1,1
683094,35,1,1
683303,19,1,1
686087,50,1,1
687569,70,1,1
684195,6,3,5
689942,30,3,1
689534,51,1,1
688796,29,1,1
687224,36,1,1
687224,29,1,1
687224,42,1,1
684190,8,1,1
684937,49,1,1
688803,35,1,1
686570,23,1,1
689818,42,1,1
689127,62,1,1
689127,35,1,1
689127,36,1,1
689127,8,1,1
689127,49,1,1
687693,35,1,1
687693,57,1,1
687313,62,1,1
687313,33,1,1
688663,35,1,1
684587,30,1,1
686422,59,1,1
686422,35,1,1
685598,43,1,1
688577,12,1,1
688577,32,1,1
688577,48,1,1
688132,28,1,1
688132,29,1,1
1094002,28,1,1
1094002,57,1,1
685457,55,1,1
685623,63,3,5
685623,55,1,1
686226,38,1,1
686226,51,1,1
686226,55,1,1
686226,58,1,1
689008,23,3,5
689008,51,1,1
687047,62,1,1
685182,4,1,1
687225,4,1,1
686803,22,1,1
687700,30,1,1
683252,53,1,1
683873,4,1,1
687255,4,1,1
687255,30,1,1
684378,4,1,1
684378,19,1,1
684378,30,1,1
684378,43,1,1
686588,4,1,1
686588,32,1,1
686588,50,1,1
685894,57,1,1
683539,63,1,1
686584,62,1,1
688833,91,3,5
684664,62,1,1
685666,1,1,1
770521,8,1,1
686389,53,1,1
686389,58,1,1
684659,44,1,1
687171,40,3,5
686178,61,1,1
687832,44,1,1
1225225,56,1,1
1225225,59,3,5
687350,59,1,1
685589,8,1,1
685589,52,1,1
683422,8,1,1
686612,18,1,1
686612,33,1,1
689273,8,1,1
686722,8,1,1
684106,39,3,5
684107,33,1,1
684107,44,1,1
689105,18,1,1
689105,44,1,1
686014,40,1,1
688055,52,1,1
686907,33,1,1
687933,44,1,1
687971,6,1,1
686253,52,1,1
741266,56,1,1
741455,39,1,1
683823,8,1,1
683131,7,1,1
686344,39,1,1
770532,52,1,1
685958,39,3,5
770566,7,1,1
770566,8,1,1
685571,52,1,1
785141,6,1,1
785141,52,1,1
785177,8,1,1
787976,44,1,1
788570,7,1,1
788576,7,1,1
788768,7,1,1
688197,7,1,1
688197,56,1,1
688611,8,1,1
686538,7,3,5
686684,44,1,1
688201,44,1,1
688201,61,3,5
689948,44,1,1
788085,8,1,1
788085,52,1,1
686642,381,1,1
686642,6,1,1
686642,39,1,1
688804,7,1,1
687907,7,1,1
687635,7,1,1
686878,40,1,1
687067,61,1,1
683140,56,1,1
683142,7,1,1
685600,61,3,5
685600,7,3,5
685600,56,1,1
683126,44,1,1
686616,56,1,1
689600,18,1,1
689600,59,1,1
686176,44,1,1
689643,56,1,1
683242,44,1,1
683242,7,3,5
683200,56,1,1
688337,56,1,1
689319,56,1,1
683905,56,1,1
685289,56,1,1
688620,61,3,5
687261,44,1,1
689928,61,1,1
683561,61,1,1
688566,44,3,5
684487,61,3,5
683632,44,1,1
688875,44,1,1
688875,56,1,1
690062,44,1,1
684231,44,1,1
685992,56,1,1
687337,44,1,1
683351,56,3,5
688692,7,1,1
688692,56,1,1
689922,56,1,1
683757,61,1,1
685906,61,1,1
687707,56,1,1
689886,44,1,1
687797,7,1,1
687797,61,3,5
685660,18,1,1
686908,44,1,1
688967,44,1,1
689746,7,1,1
687404,48,1,1
687110,53,1,1
684162,48,1,1
836282,45,1,1
790693,59,1,1
791997,40,1,1
687813,51,1,1
685825,82,3,5
688326,12,1,1
685109,34,1,1
685109,48,1,1
685112,25,1,1
683896,12,1,1
687186,14,1,1
685159,34,1,1
684175,48,1,1
689445,22,1,1
721861,14,1,1
689295,2,1,1
683889,50,1,1
690006,22,1,1
690006,50,1,1
688323,14,1,1
683813,43,1,1
683813,50,1,1
686992,14,1,1
683831,48,1,1
687750,48,1,1
688893,34,1,1
688472,12,1,1
687935,12,1,1
686903,12,1,1
686119,12,1,1
683888,12,1,1
684437,12,1,1
794358,52,1,1
685424,23,1,1
857230,32,1,1
687367,14,1,1
686359,32,1,1
688894,14,1,1
688894,19,1,1
688894,22,1,1
688894,32,1,1
688894,43,1,1
731002,2,1,1
685395,14,1,1
685749,50,1,1
758641,53,1,1
758641,45,1,1
686121,25,1,1
687793,12,1,1
687793,48,1,1
689060,23,3,5
684948,14,1,1
688857,12,1,1
684708,76,1,1
685225,12,1,1
793225,4,1,1
689234,34,1,1
684768,2,1,1
685380,11,1,1
685380,24,1,1
685380,29,1,1
685380,43,1,1
685380,49,1,1
685380,53,1,1
685380,57,1,1
685380,38,1,1
683354,34,1,1
683354,53,1,1
683587,51,1,1
688576,12,1,1
688034,2,1,1
688034,23,1,1
685389,23,1,1
686839,9,1,1
686839,37,1,1
686839,47,1,1
686274,14,1,1
685083,2,1,1
689364,38,1,1
689364,41,1,1
689364,47,1,1
689364,48,1,1
801762,51,1,1
856866,14,1,1
687663,34,1,1
686261,34,1,1
683389,50,1,1
689514,51,1,1
686797,51,1,1
687696,4,1,1
820682,34,1,1
685986,22,1,1
820688,14,3,5
688037,22,1,1
688037,48,1,1
821452,34,1,1
821017,34,1,1
686652,25,1,1
689215,2,1,1
687160,34,1,1
684003,50,1,1
683518,22,1,1
684165,2,1,1
688283,34,1,1
685885,12,1,1
689536,34,1,1
688122,34,1,1
686532,92,3,5
686532,25,1,1
688003,11,1,1
689820,381,1,1
685615,4,1,1
687582,30,1,1
689650,22,1,1
689650,50,3,5
688813,51,1,1
686997,14,1,1
684167,23,3,5
684889,23,3,5
685692,51,3,5
687590,2,1,1
683323,4,1,1
689121,50,1,1
685945,53,1,1
687420,14,1,1
683595,25,1,1
688542,53,1,1
684850,53,1,1
685039,34,1,1
685641,2,1,1
688304,14,3,5
688304,32,1,1
683670,53,1,1
683670,48,1,1
688159,22,1,1
688158,2,1,1
688158,23,1,1
687722,9,1,1
687722,30,1,1
687722,42,1,1
687722,45,1,1
687722,55,1,1
685256,34,1,1
688713,53,1,1
683099,22,1,1
683099,50,1,1
688964,48,1,1
686216,14,1,1
686216,32,1,1
686425,34,1,1
683664,48,1,1
688400,22,1,1
684151,48,1,1
688108,12,1,1
688108,14,3,5
689763,23,3,5
685976,82,1,1
689851,23,3,5
685664,51,1,1
686749,51,1,1
685814,12,1,1
688640,2,1,1
688641,2,1,1
686387,50,1,1
689083,42,1,1
788029,51,1,1
687237,28,1,1
687777,20,1,1
684668,11,1,1
684668,24,1,1
684668,26,1,1
685036,69,3,2
685036,42,1,1
685036,57,1,1
687173,20,3,5
690038,19,1,1
684364,67,1,1
686810,38,1,1
685176,20,1,1
689103,28,1,1
685205,55,1,1
684140,28,1,1
684813,20,1,1
683412,69,3,2
683412,67,1,1
683112,45,1,1
683741,29,1,1
683741,57,1,1
686204,20,1,1
688171,19,1,1
686006,67,1,1
689209,70,1,1
684068,36,1,1
684776,49,1,1
684776,60,1,1
684776,70,1,1
686559,35,1,1
686356,33,1,1
687409,8,1,1
683779,30,1,1
688865,57,1,1
839373,70,1,1
839382,60,1,1
839382,227,1,1
839382,1,1,1
839396,36,1,1
799473,7,1,1
799477,56,1,1
806430,39,3,5
820815,39,1,1
821482,39,1,1
841794,6,1,1
859151,39,3,5
934888,40,1,1
942474,56,1,1
950167,33,1,1
950167,59,1,1
689826,8,1,1
732623,60,1,1
731044,18,1,1
732589,18,3,5
728588,33,1,1
728846,60,1,1
728853,60,1,1
728857,18,1,1
729658,60,1,1
729669,18,1,1
729669,60,3,5
729675,33,1,1
730698,33,1,1
730731,56,3,5
730746,44,3,5
730746,56,1,1
730795,33,1,1
732453,60,1,1
735330,18,1,1
735330,52,1,1
737510,6,3,5
737468,39,1,1
738006,39,1,1
737568,6,3,5
737599,39,1,1
737962,39,1,1
737969,6,3,5
737984,39,1,1
738771,39,1,1
683201,9,1,1
683201,41,1,1
689496,9,1,1
688511,26,1,1
683419,26,1,1
683419,55,1,1
685336,58,1,1
689615,19,1,1
689615,20,1,1
689615,59,1,1
1159205,41,1,1
687618,38,1,1
683281,25,1,1
683281,34,1,1
683124,41,1,1
685066,53,1,1
685066,41,1,1
721899,25,1,1
721939,24,1,1
687539,26,1,1
687539,41,1,1
688107,63,1,1
721909,24,1,1
683540,41,3,5
687799,45,1,1
686292,91,3,5
686567,58,1,1
685636,24,1,1
685636,26,1,1
684410,11,1,1
684410,47,1,1
686266,9,1,1
689039,58,1,1
686617,24,1,1
689052,26,1,1
689052,55,1,1
688411,24,1,1
688411,26,1,1
685511,24,1,1
685511,47,1,1
687092,41,1,1
687910,45,1,1
687910,58,1,1
689258,25,1,1
685367,38,1,1
688013,9,1,1
758564,53,1,1
684554,45,1,1
684554,47,1,1
685246,47,1,1
687571,9,1,1
687571,26,1,1
684294,9,1,1
684294,26,1,1
684294,37,1,1
684294,67,1,1
688455,9,1,1
688455,55,1,1
758635,58,1,1
685006,9,1,1
687776,50,1,1
685381,11,3,5
685381,66,1,1
683450,25,1,1
683450,41,1,1
685830,11,1,1
685830,53,1,1
689527,24,1,1
689527,41,1,1
689764,58,1,1
683227,34,1,1
683227,58,3,5
683904,37,1,1
791002,41,1,1
791002,55,1,1
684398,9,1,1
688128,38,1,1
687578,25,1,1
686760,24,1,1
685318,38,1,1
687568,26,1,1
687881,41,1,1
687881,47,1,1
685525,47,1,1
687008,9,1,1
789587,41,1,1
789560,69,3,5
789560,41,3,5
789560,55,1,1
690011,26,1,1
690011,47,1,1
684603,41,1,1
689437,41,1,1
791579,45,1,1
791580,53,1,1
791626,37,1,1
793415,45,1,1
795059,10,1,1
795059,45,1,1
795059,58,1,1
798401,10,1,1
802090,53,1,1
684839,37,1,1
684839,41,1,1
684839,55,1,1
684839,69,3,2
685540,55,1,1
685752,69,3,2
685616,38,1,1
684747,25,1,1
686717,10,1,1
686717,45,1,1
689030,58,1,1
687924,45,1,1
689672,25,3,5
802185,11,3,5
802185,25,1,1
873603,26,1,1
686841,25,1,1
686841,38,3,5
689632,11,1,1
689632,25,1,1
689603,25,1,1
686195,11,1,1
689804,38,1,1
790975,38,1,1
902943,38,1,1
683165,9,1,1
683165,38,1,1
721917,25,1,1
721914,25,1,1
721904,38,1,1
917080,25,1,1
742150,38,1,1
685545,38,1,1
859986,14,3,5
868705,11,3,5
885454,50,1,1
946361,23,1,1
689515,2,1,1
689515,32,1,1
689515,48,1,1
907668,23,1,1
688156,23,1,1
685343,2,1,1
685343,4,1,1
685343,34,1,1
689950,34,1,1
689938,48,1,1
684307,58,1,1
684919,48,3,5
684615,12,1,1
684615,32,1,1
683821,2,1,1
684868,14,1,1
683918,23,1,1
689433,4,1,1
685093,12,1,1
684216,14,1,1
684216,22,3,5
689019,14,1,1
689019,51,1,1
683299,48,1,1
685713,32,1,1
685713,51,1,1
686827,51,1,1
689198,12,1,1
685455,23,1,1
687810,2,1,1
687810,14,1,1
685596,53,3,5
685179,43,1,1
683682,4,1,1
683682,51,1,1
688349,2,1,1
688349,32,1,1
688349,48,1,1
687114,34,1,1
683881,23,1,1
689336,34,1,1
689061,12,1,1
689061,32,1,1
689569,34,1,1
689569,50,1,1
687783,12,1,1
684674,53,1,1
685725,22,1,1
688660,22,3,5
685206,50,1,1
685727,58,3,2
685827,12,1,1
687855,32,1,1
688987,14,1,1
686723,82,1,1
688971,4,1,1
689654,4,1,1
689808,14,1,1
683125,14,1,1
686975,4,1,1
689712,43,1,1
688731,51,1,1
685911,14,1,1
689899,25,1,1
686039,53,1,1
689861,51,1,1
685828,51,1,1
684545,23,1,1
688700,23,1,1
686712,4,1,1
685550,32,1,1
687886,32,1,1
689158,50,1,1
683511,51,1,1
688301,4,1,1
688434,23,3,5
683278,51,1,1
687922,25,1,1
689612,11,1,1
689612,53,1,1
689490,50,1,1
684217,25,1,1
685351,2,1,1
683369,51,1,1
683440,2,1,1
685400,48,1,1
687379,41,1,1
687379,42,1,1
687379,48,1,1
685040,53,1,1
683363,32,1,1
689392,23,1,1
684529,14,3,5
685741,2,1,1
685077,43,3,5
687282,43,3,5
687282,51,1,1
686401,7,1,1
683848,7,1,1
948002,18,1,1
948002,59,1,1
948035,33,1,1
948185,8,1,1
952549,2,3,5
952549,4,3,5
952549,32,3,5
685538,2,1,1
754874,67,1,1
685125,45,1,1
685125,53,3,5
688133,14,1,1
688133,22,1,1
688133,30,1,1
688133,50,3,5
689118,14,1,1
685896,14,1,1
687941,2,1,1
687941,50,1,1
687941,53,1,1
687368,50,1,1
899649,35,1,1
899673,6,1,1
899673,59,1,1
899674,33,1,1
899682,60,1,1
899686,34,1,1
899700,6,1,1
899701,18,1,1
899701,33,1,1
899702,6,1,1
899702,8,1,1
899712,35,1,1
898976,56,1,1
898990,52,1,1
898991,59,1,1
898996,377,3,5
871069,24,1,1
871069,26,1,1
899001,14,1,1
899001,34,1,1
899001,48,1,1
943948,7,1,1
899008,40,1,1
899015,34,1,1
899027,2,1,1
899029,6,1,1
899029,7,1,1
899031,44,1,1
899032,18,1,1
899032,40,1,1
899036,39,1,1
899037,33,1,1
902362,7,1,1
899047,51,1,1
943954,80,1,1
899075,8,1,1
899076,8,1,1
899076,44,3,5
